CustomerKey,CurrentAge,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,NumberCarsOwned,TotalPaid,DateDiffMonthPlusOne,AvgSpendFromFirstAndLast,BikeBuyer
20465,52,F,80000,2,1,Bachelors,Management,1,2778.9978,1,2778.9978,1
20466,52,M,90000,2,0,Partial College,Professional,1,16.553,1,16.553,0
20467,59,F,60000,2,0,High School,Professional,2,19.0835,1,19.0835,0
20468,59,F,60000,2,0,High School,Professional,2,3502.3951,20,175.1197,1
20469,59,M,70000,3,0,Partial College,Professional,2,55.217,1,55.217,0
20470,53,F,70000,3,0,Partial College,Professional,2,4871.6022,20,243.5801,1
20471,83,M,50000,2,0,Graduate Degree,Management,2,81.737,1,81.737,0
20472,44,M,90000,4,4,Partial College,Professional,3,2742.8643,1,2742.8643,1
20473,50,M,90000,5,5,Partial College,Professional,3,16.553,1,16.553,0
20474,44,M,100000,3,1,Bachelors,Management,4,55.217,1,55.217,0
20475,49,M,110000,2,2,Bachelors,Management,3,16.553,1,16.553,0
20476,49,F,130000,1,2,Graduate Degree,Management,1,2786.0478,1,2786.0478,1
20477,50,M,130000,2,2,Graduate Degree,Management,2,76.212,1,76.212,0
20478,45,M,80000,4,3,Bachelors,Management,0,106.5884,1,106.5884,0
20479,45,M,80000,4,3,Bachelors,Management,0,94.4554,1,94.4554,0
20480,47,M,40000,3,2,High School,Skilled Manual,2,1276.8055,1,1276.8055,1
20481,47,M,40000,3,2,High School,Skilled Manual,2,1293.3805,1,1293.3805,1
20482,47,F,70000,1,0,Bachelors,Professional,1,2699.9018,1,2699.9018,1
20483,53,M,70000,1,0,Partial College,Skilled Manual,1,4862.0645,20,243.1032,1
20484,73,F,50000,4,0,Bachelors,Management,2,1272.695,1,1272.695,1
20485,61,M,50000,4,0,Bachelors,Management,2,16.553,1,16.553,0
20486,72,M,60000,3,0,Graduate Degree,Management,2,55.217,1,55.217,0
20487,73,M,60000,3,0,Graduate Degree,Management,2,11.039,1,11.039,0
20488,73,F,60000,3,0,Graduate Degree,Management,2,16.553,1,16.553,0
20489,67,M,70000,5,0,Bachelors,Management,2,55.217,1,55.217,0
20490,72,F,60000,3,0,Graduate Degree,Management,2,55.217,1,55.217,0
20491,72,M,70000,5,0,Bachelors,Management,2,26.487,1,26.487,0
20492,72,F,70000,5,0,Bachelors,Management,2,79.5269,1,79.5269,0
20493,66,M,70000,5,0,Bachelors,Management,2,26.487,1,26.487,0
20494,61,M,80000,5,0,Bachelors,Management,2,16.553,1,16.553,0
20495,71,M,80000,5,0,Bachelors,Management,2,2742.8643,1,2742.8643,1
20496,71,F,90000,5,0,Bachelors,Management,2,2738.5658,1,2738.5658,1
20497,71,F,30000,5,0,Partial High School,Clerical,2,77.339,1,77.339,0
20498,71,M,40000,4,0,High School,Professional,2,14.2988,1,14.2988,0
20499,65,M,40000,4,0,High School,Professional,2,60.753,1,60.753,0
20500,71,F,40000,4,0,High School,Professional,2,75.6815,1,75.6815,0
20501,70,F,70000,4,0,Bachelors,Management,2,71.803,1,71.803,0
20502,71,M,70000,4,0,Bachelors,Management,2,71.803,1,71.803,0
20503,70,M,40000,4,0,High School,Professional,2,16.553,1,16.553,0
20504,69,F,40000,5,0,High School,Professional,2,132.556,1,132.556,0
20505,70,F,40000,5,0,High School,Professional,2,71.792,1,71.792,0
20506,70,F,40000,5,0,High School,Professional,2,76.212,1,76.212,0
20507,59,M,70000,4,0,Bachelors,Management,2,55.217,1,55.217,0
20508,69,M,70000,5,0,Bachelors,Management,2,24.2879,1,24.2879,0
20509,70,F,70000,5,0,Bachelors,Management,2,11.039,1,11.039,0
20510,68,F,60000,4,0,Bachelors,Management,2,80.5878,1,80.5878,0
20511,68,M,60000,4,0,Bachelors,Management,2,16.553,1,16.553,0
20512,68,F,70000,2,1,Partial College,Professional,1,11.039,1,11.039,0
20513,68,M,70000,2,1,Partial College,Professional,1,82.2785,1,82.2785,0
20514,68,F,70000,2,1,Partial College,Professional,1,55.217,1,55.217,0
20515,68,F,70000,2,1,Partial College,Professional,1,82.2785,1,82.2785,0
20516,67,M,70000,2,1,Partial College,Professional,1,16.553,1,16.553,0
20517,67,F,70000,2,1,Partial College,Professional,1,85.0519,1,85.0519,0
20518,62,F,70000,2,1,Partial College,Professional,1,55.217,1,55.217,0
20519,67,M,40000,2,1,High School,Professional,2,60.731,1,60.731,0
20520,67,F,40000,2,1,High School,Professional,2,16.553,1,16.553,0
20521,66,F,40000,2,1,High School,Professional,2,27.8683,1,27.8683,0
20522,66,M,60000,2,1,Bachelors,Management,0,49.703,1,49.703,0
20523,67,F,60000,2,1,Bachelors,Management,0,16.553,1,16.553,0
20524,60,F,60000,2,1,Partial College,Professional,2,76.212,1,76.212,0
20525,60,M,60000,2,1,Bachelors,Management,0,1276.8055,1,1276.8055,1
20526,60,F,60000,2,1,Partial College,Professional,0,1293.3805,1,1293.3805,1
20527,66,F,70000,4,1,Partial College,Professional,2,2738.5658,1,2738.5658,1
20528,64,M,40000,2,1,Partial High School,Skilled Manual,2,71.2395,1,71.2395,0
20529,64,F,60000,2,1,Partial College,Professional,2,1297.8005,1,1297.8005,1
20530,65,F,60000,2,1,High School,Professional,2,114.876,1,114.876,0
20531,65,M,60000,2,1,Partial College,Professional,1,71.792,1,71.792,0
20532,59,F,60000,2,1,Partial College,Professional,1,103.2735,1,103.2735,0
20533,64,M,60000,2,1,Partial College,Professional,1,35.2718,1,35.2718,0
20534,54,M,60000,2,1,Partial College,Professional,1,26.487,1,26.487,0
20535,48,F,70000,4,2,Partial College,Professional,1,16.553,1,16.553,0
20536,65,F,80000,3,1,Bachelors,Management,1,26.487,1,26.487,0
20537,65,M,80000,3,1,Bachelors,Management,1,26.487,1,26.487,0
20538,58,F,60000,2,1,Partial College,Professional,1,76.212,1,76.212,0
20539,63,M,60000,2,1,Partial College,Professional,1,16.553,1,16.553,0
20540,64,F,60000,2,1,Partial College,Professional,1,11.039,1,11.039,0
20541,63,F,60000,2,1,Partial College,Professional,2,1297.8005,1,1297.8005,1
20542,64,F,60000,2,1,Partial College,Professional,2,103.2735,1,103.2735,0
20543,58,M,70000,4,2,Partial College,Professional,2,2754.0138,1,2754.0138,1
20544,62,M,70000,2,1,Partial High School,Skilled Manual,2,2715.3498,1,2715.3498,1
20545,62,F,70000,2,1,Partial High School,Skilled Manual,3,2809.2528,1,2809.2528,1
20546,62,F,60000,2,1,High School,Professional,2,3587.4361,19,188.8124,1
20547,61,M,70000,4,3,Partial College,Professional,1,62.9519,1,62.9519,0
20548,57,M,120000,2,4,High School,Professional,4,3460.805,20,173.0402,1
20549,58,F,130000,2,4,Partial College,Professional,2,3431.3235,19,180.5959,1
20550,41,F,150000,1,3,Partial College,Professional,3,27.614,1,27.614,0
20551,58,F,150000,2,3,High School,Professional,4,71.792,1,71.792,0
20552,52,F,150000,2,4,High School,Professional,3,3352.6456,31,108.1498,1
20553,58,M,100000,2,3,Partial College,Professional,4,2602.253,1,2602.253,1
20554,59,F,120000,3,4,High School,Professional,4,38.653,1,38.653,0
20555,58,M,120000,3,4,High School,Professional,4,3485.1149,20,174.2557,1
20556,53,M,120000,3,4,High School,Professional,4,3453.0809,20,172.654,1
20557,58,F,120000,3,4,High School,Professional,4,71.792,1,71.792,0
20558,59,F,170000,3,3,Partial College,Professional,4,3336.0926,30,111.203,1
20559,59,F,110000,3,4,Partial College,Professional,4,82.853,1,82.853,0
20560,43,F,110000,3,4,Partial College,Professional,4,3493.944,20,174.6972,1
20561,60,M,130000,3,4,Partial College,Professional,3,3468.6926,29,119.61,1
20562,54,F,130000,3,4,Partial College,Professional,3,3308.4676,29,114.085,1
20563,70,F,110000,3,4,Bachelors,Management,4,38.653,1,38.653,0
20564,70,M,130000,3,4,Bachelors,Management,3,3380.2816,29,116.5614,1
20565,71,F,130000,3,4,Bachelors,Management,4,71.792,1,71.792,0
20566,70,M,110000,3,4,Bachelors,Management,4,30.1445,1,30.1445,0
20567,58,M,130000,4,4,Partial College,Professional,4,3396.8566,26,130.6483,1
20568,69,M,90000,5,0,Partial College,Professional,2,32.023,1,32.023,0
20569,63,F,130000,4,4,Partial College,Professional,4,3441.0346,26,132.3474,1
20570,63,M,130000,4,4,Partial College,Professional,4,127.031,1,127.031,0
20571,68,F,170000,4,4,Bachelors,Management,4,27.614,1,27.614,0
20572,61,F,80000,4,2,Partial College,Professional,2,87.251,1,87.251,0
20573,45,F,90000,4,2,Partial College,Professional,1,2668.564,1,2668.564,1
20574,60,M,130000,3,4,Partial College,Professional,4,43.073,1,43.073,0
20575,61,F,130000,4,5,High School,Professional,2,3420.0175,25,136.8007,1
20576,61,M,130000,4,5,High School,Professional,2,3478.496,24,144.9373,1
20577,60,F,130000,4,5,High School,Professional,2,3403.6985,25,136.1479,1
20578,62,M,100000,3,4,Bachelors,Management,3,34.5535,1,34.5535,0
20579,56,F,100000,3,4,Partial College,Professional,4,27.614,1,27.614,0
20580,57,M,80000,4,1,Partial College,Professional,2,40.8078,1,40.8078,0
20581,62,F,80000,4,1,Partial College,Professional,2,2696.189,1,2696.189,1
20582,62,F,80000,4,1,High School,Professional,2,157.4075,1,157.4075,0
20583,47,F,90000,4,1,High School,Professional,2,77.317,1,77.317,0
20584,64,F,110000,4,5,Partial College,Professional,2,3469.9985,20,173.4999,1
20585,58,F,130000,4,5,High School,Professional,3,35.6585,1,35.6585,0
20586,59,M,90000,4,1,High School,Management,3,27.614,1,27.614,0
20587,64,M,100000,3,4,Partial College,Management,4,2628.74,1,2628.74,1
20588,65,F,150000,4,5,Partial College,Management,4,30.1445,1,30.1445,0
20589,65,F,80000,5,1,High School,Management,3,2591.181,1,2591.181,1
20590,66,M,100000,3,4,Partial College,Management,4,3455.6114,20,172.7805,1
20591,66,F,120000,4,5,High School,Management,3,77.317,1,77.317,0
20592,65,M,160000,4,5,High School,Management,4,3440.1083,24,143.3378,1
20593,66,M,80000,5,1,High School,Management,4,34.5535,1,34.5535,0
20594,67,M,80000,5,1,High School,Management,4,47.4378,1,47.4378,0
20595,67,F,80000,5,1,High School,Management,4,77.317,1,77.317,0
20596,66,F,130000,5,5,Bachelors,Professional,4,35.6585,1,35.6585,0
20597,67,F,90000,5,0,Partial High School,Skilled Manual,2,132.556,1,132.556,0
20598,68,M,100000,3,5,Partial High School,Professional,0,3425.4559,19,180.2871,1
20599,68,M,120000,5,5,High School,Management,4,35.6585,1,35.6585,0
20600,34,M,70000,0,0,Bachelors,Professional,2,6692.5542,21,318.693,1
20601,39,F,70000,0,0,Bachelors,Professional,3,88.9195,1,88.9195,0
20602,38,M,70000,0,0,Bachelors,Professional,3,88.9195,1,88.9195,0
20603,39,M,70000,0,0,Bachelors,Professional,3,26.277,1,26.277,0
20604,41,M,60000,0,0,Bachelors,Professional,4,103.3065,1,103.3065,0
20605,34,M,80000,0,0,Bachelors,Professional,3,93.881,1,93.881,0
20606,40,F,70000,0,0,Bachelors,Professional,4,6689.9132,21,318.5672,1
20607,40,F,80000,0,0,Bachelors,Professional,3,26.277,1,26.277,0
20608,41,F,100000,0,5,High School,Management,2,6669.3382,21,317.5875,1
20609,42,M,100000,0,5,High School,Management,2,6760.0477,21,321.907,1
20610,36,M,110000,0,5,Partial College,Management,3,6653.8902,21,316.8519,1
20611,41,F,110000,0,5,Partial College,Management,3,6653.8902,22,302.4495,1
20612,42,M,110000,0,5,Partial College,Management,3,6696.8527,21,318.8977,1
20613,41,F,110000,0,5,Partial College,Management,3,6692.5542,21,318.693,1
20614,41,M,110000,0,5,Partial College,Management,3,6669.3382,21,317.5875,1
20615,41,F,110000,0,5,Partial College,Management,3,6696.8527,21,318.8977,1
20616,42,F,120000,0,5,Partial High School,Professional,4,6732.9862,21,320.6183,1
20617,37,F,100000,0,5,High School,Management,3,6694.3222,21,318.7772,1
20618,43,F,80000,0,0,Bachelors,Professional,4,23.7465,1,23.7465,0
20619,44,M,80000,0,0,Bachelors,Professional,4,82.853,1,82.853,0
20620,44,F,90000,0,0,Bachelors,Professional,3,6679.2722,21,318.0605,1
20621,43,F,120000,0,5,Partial High School,Professional,4,6760.0477,21,321.907,1
20622,43,M,120000,0,5,Partial High School,Professional,4,6784.2472,21,323.0593,1
20623,43,F,130000,4,5,High School,Management,4,6732.9862,21,320.6183,1
20624,44,F,100000,0,5,High School,Management,3,6653.8902,21,316.8519,1
20625,38,M,100000,0,5,High School,Management,3,6662.675,21,317.2702,1
20626,38,M,100000,0,5,High School,Management,4,6672.609,21,317.7432,1
20627,45,F,110000,0,5,High School,Management,4,6679.2722,21,318.0605,1
20628,39,M,120000,0,5,Partial High School,Professional,4,6692.5542,21,318.693,1
20629,45,F,120000,0,5,Partial High School,Professional,4,6696.8527,20,334.8426,1
20630,45,F,130000,5,5,High School,Management,4,82.853,1,82.853,0
20631,44,M,130000,5,5,Bachelors,Professional,4,79.5159,1,79.5159,0
20632,45,M,80000,4,3,Partial College,Professional,1,24.2879,1,24.2879,0
20633,51,M,90000,5,5,Partial College,Professional,3,76.212,1,76.212,0
20634,50,F,100000,5,2,Partial College,Professional,0,11.039,1,11.039,0
20635,51,M,110000,3,2,Bachelors,Management,4,55.217,1,55.217,0
20636,45,F,130000,3,2,Bachelors,Management,3,16.553,1,16.553,0
20637,59,M,70000,3,2,Partial College,Professional,1,11.039,1,11.039,0
20638,58,M,80000,3,0,Partial College,Professional,2,2738.4553,1,2738.4553,1
20639,59,F,80000,3,2,Partial College,Professional,0,2725.2838,1,2725.2838,1
20640,59,M,90000,2,1,Partial College,Professional,0,2760.6658,1,2760.6658,1
20641,53,F,90000,2,1,Partial College,Professional,0,2715.3498,1,2715.3498,1
20642,53,F,90000,2,1,Partial College,Professional,1,2709.8358,1,2709.8358,1
20643,81,F,90000,4,0,Bachelors,Management,1,16.553,1,16.553,0
20644,81,M,130000,1,2,Graduate Degree,Management,3,2715.3498,1,2715.3498,1
20645,37,M,60000,1,0,Graduate Degree,Skilled Manual,0,1263.5235,1,1263.5235,1
20646,43,M,60000,1,0,Graduate Degree,Skilled Manual,0,1323.757,1,1323.757,1
20647,43,M,60000,1,0,Graduate Degree,Professional,0,1276.8055,1,1276.8055,1
20648,42,M,70000,1,0,Graduate Degree,Professional,0,2715.3498,1,2715.3498,1
20649,43,F,70000,2,0,Graduate Degree,Professional,0,2749.1186,1,2749.1186,1
20650,39,M,50000,1,1,Bachelors,Skilled Manual,0,1297.8005,1,1297.8005,1
20651,44,M,50000,1,1,Bachelors,Skilled Manual,0,3534.4181,18,196.3565,1
20652,45,F,50000,1,1,Bachelors,Skilled Manual,0,1297.8005,1,1297.8005,1
20653,45,F,50000,1,1,Bachelors,Skilled Manual,0,1276.8055,1,1276.8055,1
20654,39,F,50000,1,1,Bachelors,Skilled Manual,0,1293.3805,1,1293.3805,1
20655,45,M,50000,1,1,Bachelors,Skilled Manual,1,52.3993,1,52.3993,0
20656,45,M,60000,1,0,Graduate Degree,Professional,0,3586.7192,18,199.2621,1
20657,46,M,50000,2,2,Bachelors,Skilled Manual,0,1318.7625,1,1318.7625,1
20658,44,F,70000,2,0,Graduate Degree,Professional,0,2715.3498,1,2715.3498,1
20659,44,M,70000,3,0,Graduate Degree,Professional,0,2725.2838,1,2725.2838,1
20660,45,F,60000,1,0,Graduate Degree,Professional,0,1303.867,1,1303.867,1
20661,45,F,60000,1,0,Graduate Degree,Professional,0,1297.8005,1,1297.8005,1
20662,46,F,70000,2,2,Bachelors,Skilled Manual,0,1934.833,1,1934.833,1
20663,41,F,70000,2,2,Bachelors,Skilled Manual,0,1934.833,1,1934.833,1
20664,47,M,70000,2,2,Bachelors,Skilled Manual,1,1950.281,1,1950.281,1
20665,46,M,70000,2,2,Bachelors,Skilled Manual,1,4871.4571,19,256.3924,1
20666,46,F,70000,2,2,Bachelors,Skilled Manual,1,1895.042,1,1895.042,1
20667,46,F,70000,2,2,Bachelors,Skilled Manual,1,1962.447,1,1962.447,1
20668,46,F,70000,2,2,Bachelors,Skilled Manual,1,1934.833,1,1934.833,1
20669,37,F,40000,0,0,Bachelors,Professional,1,3502.3951,19,184.3365,1
20670,45,F,60000,1,0,Graduate Degree,Professional,0,3567.5681,19,187.7667,1
20671,39,M,70000,4,0,Graduate Degree,Professional,0,1918.258,1,1918.258,1
20672,39,M,70000,4,0,Graduate Degree,Professional,0,1934.833,1,1934.833,1
20673,39,M,70000,4,0,Graduate Degree,Professional,0,1939.253,1,1939.253,1
20674,42,M,50000,2,2,Bachelors,Skilled Manual,1,1263.5235,1,1263.5235,1
20675,42,F,50000,2,2,Bachelors,Skilled Manual,1,1276.8055,1,1276.8055,1
20676,48,M,60000,3,3,Bachelors,Skilled Manual,0,16.553,1,16.553,0
20677,43,F,60000,3,3,Bachelors,Skilled Manual,0,1308.8285,1,1308.8285,1
20678,38,F,60000,3,3,Bachelors,Skilled Manual,1,1276.8055,1,1276.8055,1
20679,49,M,60000,0,0,Graduate Degree,Professional,0,71.2395,1,71.2395,0
20680,43,F,60000,0,0,Graduate Degree,Professional,0,3557.6341,19,187.2439,1
20681,46,M,70000,5,5,Graduate Degree,Professional,2,11.039,1,11.039,0
20682,45,M,80000,2,0,Graduate Degree,Professional,0,1918.258,1,1918.258,1
20683,45,F,80000,3,0,Graduate Degree,Professional,0,1918.258,1,1918.258,1
20684,46,F,80000,3,0,Graduate Degree,Professional,0,1911.617,1,1911.617,1
20685,50,F,40000,0,0,Bachelors,Professional,1,1276.8055,1,1276.8055,1
20686,50,M,40000,0,0,Bachelors,Professional,1,1272.695,1,1272.695,1
20687,50,F,40000,0,0,Bachelors,Professional,1,11.039,1,11.039,0
20688,49,M,50000,3,3,Bachelors,Skilled Manual,1,76.212,1,76.212,0
20689,44,M,50000,3,3,Bachelors,Skilled Manual,2,86.7205,1,86.7205,0
20690,49,M,50000,3,3,Bachelors,Skilled Manual,2,43.6145,1,43.6145,0
20691,50,M,60000,0,0,Graduate Degree,Professional,0,44.178,1,44.178,0
20692,44,M,60000,0,0,Graduate Degree,Professional,0,55.217,1,55.217,0
20693,49,M,60000,0,0,Graduate Degree,Professional,1,1276.8055,1,1276.8055,1
20694,51,M,60000,4,4,Bachelors,Skilled Manual,2,162.4019,1,162.4019,0
20695,51,M,60000,4,4,Bachelors,Skilled Manual,2,16.553,1,16.553,0
20696,51,M,60000,4,4,Bachelors,Skilled Manual,2,81.726,1,81.726,0
20697,50,F,60000,4,4,Bachelors,Skilled Manual,3,86.1018,1,86.1018,0
20698,45,M,60000,4,4,Bachelors,Skilled Manual,3,26.487,1,26.487,0
20699,51,M,60000,4,2,Bachelors,Skilled Manual,2,1336.4645,1,1336.4645,1
20700,50,M,60000,4,2,Bachelors,Skilled Manual,2,1374.0015,1,1374.0015,1
20701,39,F,60000,4,2,Bachelors,Skilled Manual,2,1276.8055,1,1276.8055,1
20702,51,M,70000,4,2,Bachelors,Skilled Manual,2,1934.833,1,1934.833,1
20703,52,M,70000,4,2,Bachelors,Professional,2,1918.258,1,1918.258,1
20704,52,M,70000,4,2,Bachelors,Professional,2,86.146,1,86.146,0
20705,46,M,70000,0,0,Bachelors,Professional,1,76.7645,1,76.7645,0
20706,47,F,70000,0,0,Bachelors,Professional,1,1944.767,1,1944.767,1
20707,47,F,70000,0,0,Bachelors,Professional,1,1934.833,1,1934.833,1
20708,40,M,70000,4,2,Bachelors,Professional,3,4869.0717,18,270.5039,1
20709,52,M,70000,0,0,Bachelors,Professional,1,1911.617,1,1911.617,1
20710,40,M,40000,1,1,Bachelors,Skilled Manual,0,3580.5538,16,223.7846,1
20711,41,F,40000,1,1,Bachelors,Skilled Manual,0,3580.5538,16,223.7846,1
20712,40,M,40000,1,1,Bachelors,Skilled Manual,0,3603.7698,17,211.9864,1
20713,37,F,10000,0,0,Partial High School,Manual,2,3781.2328,22,171.8742,1
20714,37,F,20000,0,0,Partial High School,Manual,2,207.718,1,207.718,0
20715,43,M,20000,0,0,Partial High School,Manual,2,216.8785,1,216.8785,0
20716,41,F,40000,1,1,Bachelors,Skilled Manual,1,4321.9757,20,216.0987,1
20717,36,F,40000,0,0,Graduate Degree,Skilled Manual,0,3580.5538,17,210.6208,1
20718,42,M,30000,0,0,High School,Manual,1,3628.1903,21,172.7709,1
20719,42,M,30000,0,0,High School,Manual,1,2151.9435,13,165.5341,1
20720,42,F,30000,0,0,High School,Manual,1,2142.0095,13,164.7699,1
20721,43,F,10000,0,0,Partial High School,Manual,2,27.614,1,27.614,0
20722,43,F,40000,2,2,Partial College,Clerical,0,2628.5743,12,219.0478,1
20723,43,M,20000,0,0,Partial High School,Manual,2,159.076,1,159.076,0
20724,44,F,20000,0,0,Partial High School,Manual,2,27.614,1,27.614,0
20725,44,F,20000,0,0,Partial High School,Manual,2,70.687,1,70.687,0
20726,38,F,30000,0,0,High School,Manual,1,2145.855,13,165.0657,1
20727,45,M,40000,2,2,Partial College,Clerical,0,33.6805,1,33.6805,0
20728,44,M,40000,2,2,Partial College,Clerical,0,783.7324,1,783.7324,1
20729,43,F,40000,2,2,Partial College,Clerical,1,86.146,1,86.146,0
20730,44,M,40000,2,2,Partial College,Clerical,2,76.212,1,76.212,0
20731,45,M,50000,0,0,Graduate Degree,Skilled Manual,0,47.482,1,47.482,0
20732,34,M,40000,3,3,Partial College,Clerical,0,11.039,1,11.039,0
20733,40,F,40000,3,3,Partial College,Clerical,2,26.487,1,26.487,0
20734,40,M,50000,0,0,Graduate Degree,Skilled Manual,0,8.0445,1,8.0445,0
20735,35,F,50000,0,0,Graduate Degree,Skilled Manual,0,1238.1415,1,1238.1415,1
20736,40,F,40000,4,4,Partial College,Clerical,1,3530.0091,18,196.1116,1
20737,86,F,20000,2,0,Partial College,Clerical,2,142.512,1,142.512,0
20738,43,M,60000,0,0,Graduate Degree,Skilled Manual,0,26.487,1,26.487,0
20739,61,F,10000,2,1,High School,Manual,2,87.273,1,87.273,0
20740,62,F,10000,2,1,High School,Manual,2,155.7389,3,51.9129,0
20741,61,F,20000,2,0,High School,Manual,2,132.578,1,132.578,0
20742,56,F,20000,2,0,High School,Manual,2,142.512,1,142.512,0
20743,61,F,20000,2,0,High School,Manual,2,87.273,1,87.273,0
20744,62,F,20000,2,0,High School,Manual,2,606.623,1,606.623,1
20745,55,F,20000,2,0,Partial High School,Manual,2,125.915,9,13.9905,0
20746,44,F,20000,2,0,Partial High School,Manual,2,132.545,5,26.509,0
20747,55,F,20000,3,0,Partial High School,Clerical,2,77.339,1,77.339,0
20748,60,F,20000,3,0,Partial High School,Clerical,2,136.998,1,136.998,0
20749,61,F,30000,1,0,High School,Clerical,1,690.592,1,690.592,1
20750,60,F,40000,1,0,Partial College,Clerical,1,1308.8285,1,1308.8285,1
20751,59,M,30000,1,0,High School,Clerical,2,635.353,1,635.353,1
20752,59,M,30000,1,0,High School,Clerical,2,77.339,1,77.339,0
20753,54,F,30000,1,0,High School,Clerical,2,596.689,1,596.689,1
20754,60,M,30000,2,0,High School,Skilled Manual,2,87.273,1,87.273,0
20755,60,M,40000,1,0,Partial College,Clerical,1,1286.7395,1,1286.7395,1
20756,53,M,30000,2,0,High School,Skilled Manual,2,38.189,3,12.7296,0
20757,59,F,30000,2,0,High School,Skilled Manual,2,77.339,1,77.339,0
20758,48,M,30000,2,0,High School,Skilled Manual,2,142.512,1,142.512,0
20759,59,F,40000,1,0,Partial College,Clerical,1,86.146,1,86.146,0
20760,47,M,40000,1,0,Partial College,Clerical,1,8.0445,1,8.0445,0
20761,53,M,40000,1,0,Partial College,Clerical,1,25.3378,1,25.3378,0
20762,52,F,30000,2,0,High School,Skilled Manual,2,136.998,1,136.998,0
20763,57,M,30000,2,0,High School,Skilled Manual,2,136.998,1,136.998,0
20764,58,M,30000,2,0,High School,Skilled Manual,2,62.72,4,15.68,0
